user_id,user_type,amount_type_1,cnt_type_1,amount_type_2,cnt_type_2
4b93e5b,10,368830,3,0,0
693bb40,01,60800,2,0,0
3936d60,01,49400,5,0,0
a9490c6,10,0,0,0,0
4516b2c,10,285900,24,0,0
672aa39,01,0,0,0,0
4bac84f,01,20000,2,0,0
a6ee9f3,10,23000,2,0,0
4bdfc11,10,43100,2,0,0
ca749d6,10,79495,3,0,0
69ba7a2,10,115000,5,0,0
38476c0,10,60530,5,0,0
076de3a,10,28000,2,0,0
8d41e7c,10,41000,21,0,0
0f38443,01,15000,1,0,0
349ae96,11,74000,3,0,0
a9aded8,01,158810,5,0,0
641c7fb,01,20000,2,0,0
cc41232,11,70000,2,0,0
dcefcf6,11,1000,1,0,0
0ed233f,01,0,0,0,0
f2b0145,01,104800,9,0,0
395d90b,11,103100,6,0,0
253b7f2,10,336000,14,0,0
72df7c4,01,126000,7,0,0
32d1b83,01,30500,6,0,0
b8832a5,01,0,0,0,0
c8cc212,01,322000,12,0,0
d8e2a7f,11,3000,3,0,0
52c59ea,01,8000,7,0,0
3f99fab,11,180000,11,0,0
dbf522c,01,0,0,0,0
3d1f510,01,166000,8,0,0
3297b9c,01,3185669,54,0,0
a48ccc4,11,384410,13,0,0
b49af22,11,48500,3,0,0
4e973e3,01,208030,8,0,0
713f499,10,0,0,0,0
25b0fbe,11,13000,11,0,0
7eb091d,10,1000,1,0,0
7e7bc27,01,200700,10,0,0
79faba0,11,216830,16,0,0
da63fe9,10,1000,1,0,0
4591132,01,198500,6,0,0
bbae9d0,01,0,0,0,0
f36ee54,01,1000,1,0,0
2453093,11,216150,8,0,0
3aead41,10,50600,4,0,0
b7b4cb9,01,212800,6,0,0
c20e59c,11,0,0,0,0
444d6e1,01,1000,1,0,0
46c966e,01,4000,4,0,0
b95ec97,01,1000,1,0,0
3eab3f9,01,395000,14,0,0
81ef6ac,01,300000,10,0,0
45413a5,01,1000,1,0,0
f7ca25d,10,52900,3,0,0
f501c5d,01,55100,5,0,0
db3b89a,01,16000,1,0,0
60a2aad,10,34000,4,0,0
2c7d608,01,410000,14,0,0
44f7148,01,513030,18,0,0
13523f2,11,354000,24,0,0
c5d2d3d,01,954190,31,0,0
eecb511,10,3500,3,0,0
af57ab4,11,21900,1,0,0
bcac39e,01,148640,7,0,0
dab94fe,01,0,0,0,0
ae034cb,10,0,0,0,0
dbdde51,10,168200,7,0,0
ed7fa70,01,30000,2,0,0
117d317,11,50000,6,0,0
7afd543,10,25800,4,0,0
36d975b,01,1000,1,0,0
fe932f8,01,306000,15,0,0
4e93d9d,11,7000,7,0,0
7ee4afa,01,245600,13,0,0
b7c832f,11,1000,1,0,0
64e869e,10,1000,1,0,0
3e561ce,11,258000,12,0,0
891f605,01,367330,8,0,0
3a28ade,01,58000,3,0,0
a5b7663,10,41700,5,0,0
c8ebdcb,01,718900,23,0,0
17a9476,11,161800,4,0,0
7cc30e5,10,47200,3,0,0
2507260,11,63600,6,0,0
635f231,01,3000,3,0,0
bd7de8b,11,92000,5,0,0
8318f18,01,208000,14,0,0
74de05d,10,18800,3,0,0
d4f4145,10,29000,1,0,0
5502196,11,104200,7,0,0
1836274,11,7000,7,0,0
a18788d,01,1000,1,0,0
375424f,01,46000,3,0,0
3d0543d,01,166110,8,0,0
a15d414,11,11000,1,0,0
489aae6,01,9500,8,0,0
c3b6b25,10,14000,1,0,0
14afa88,01,80200,4,0,0
642da1e,01,46600,2,0,0
506e6f8,11,187590,2,0,0
7d7e75e,01,820000,31,0,0
eed4c83,11,78610,5,0,0
810830d,01,189100,11,0,0
632f00e,10,40300,2,0,0
3afa14a,11,173000,7,0,0
835059b,01,0,0,0,0
4ef31a4,10,152500,6,0,0
694ad4b,01,16000,1,0,0
967032e,01,320900,20,0,0
39df56d,11,60600,8,0,0
ba00a42,10,84890,9,0,0
901f8b5,01,0,0,0,0
e7ecf06,01,1000,1,0,0
ac0a5b0,01,44100,5,0,0
33ddb23,01,663400,32,0,0
36b1a04,11,82200,4,0,0
7b9130d,01,50000,2,0,0
a7a94a3,10,2000,1,0,0
0b5fa87,01,91000,4,0,0
d2e057f,01,145000,7,0,0
7ea9196,01,17000,1,0,0
2b567d5,10,65900,4,0,0
0b8336d,01,1000,1,0,0
8e67a73,01,1000,1,0,0
cdcefb0,10,0,0,0,0
7961124,10,9200,2,0,0
4052a11,11,15060,3,0,0
8658606,01,1000,1,0,0
0b2b249,10,1500,1,0,0
0768649,01,40500,2,0,0
d660a2f,10,32000,1,0,0
a50d072,11,5061010,13,0,0
bd8fe4b,01,9500,10,0,0
f210df3,10,33770,3,0,0
3db1afa,10,36200,3,0,0
a619c27,11,100060,10,0,0
8178c0e,10,0,0,0,0
2aa3716,01,49000,3,0,0
02358ce,01,3500,4,0,0
71d78cb,01,94000,5,0,0
739c209,10,160221,7,0,0
a404c79,01,1000,1,0,0
35ee793,01,127000,5,0,0
f4c7c27,01,3000,3,0,0
5807a17,10,151500,3,0,0
da13938,01,89600,6,0,0
9a5bce0,01,740000,29,0,0
ef4096a,01,182000,7,0,0
ce1aaa3,11,411800,11,0,0
d92d9ea,01,86320,8,0,0
df20ecd,10,82700,3,0,0
893963b,10,1000,1,0,0
979a132,01,214000,7,0,0
90c1a71,11,5500,5,0,0
2397077,11,54800,15,0,0
5ab0d9d,01,317000,14,0,0
62c630d,11,465900,8,0,0
b18fa92,11,18300,6,0,0
86aa205,01,1000,1,0,0
5961319,10,0,0,0,0
89e37fb,10,0,0,0,0
6640b01,01,0,0,0,0
aad75c3,01,695600,30,0,0
2054d36,01,251400,18,0,0
67f73de,11,15500,12,0,0
d9db252,11,1000,1,0,0
3f27d7f,10,56900,6,0,0
d27b8ba,11,197100,11,0,0
3d37856,11,16000,5,0,0
a318b71,11,602810,24,0,0
3b9b890,10,53000,3,0,0
22ba149,01,58000,1,0,0
af05d86,01,4000,4,0,0
ad6da4d,10,236580,7,0,0
8c6492b,10,1000,1,0,0
f8631f5,10,33500,10,0,0
b598acb,01,18000,1,0,0
c2d07ba,01,548500,20,0,0
26dee28,01,0,0,0,0
37cd1bd,10,14500,10,0,0
3055b55,01,220000,6,0,0
5fa38fe,10,2000,2,0,0
0fb28a9,10,45700,3,0,0
5a9d21c,01,489600,20,0,0
e45d50b,10,0,0,0,0
5fe2002,01,5500,1,0,0
6ed5508,10,24000,1,0,0
9855dbb,01,0,0,0,0
4efa4e8,01,0,0,0,0
3c6facb,01,92933,4,0,0
7dc7b71,10,5000,5,0,0
0d2ceb5,01,1000,1,0,0
ff8292f,10,10990,3,0,0
3eb7ec3,10,0,0,0,0
20a0316,11,302500,15,0,0
2d35327,01,24000,2,0,0
0f1b008,01,579000,27,0,0
b6963ed,10,542900,5,0,0
182b954,10,76800,5,0,0
71ac1ca,01,16000,2,0,0
e71bff6,11,30050,3,0,0
5f0c588,10,0,0,0,0
4ece9d7,01,414000,20,0,0
eb0612f,01,15000,1,0,0
27f7d93,01,2000,2,0,0
6f44dda,01,15100,1,0,0
9f61474,11,1000,1,0,0
2f5278a,11,122000,8,0,0
1e91de1,11,143200,4,0,0
a04abdc,11,58000,6,0,0
28b4acb,10,68000,5,0,0
8b5dacf,01,1000,1,0,0
9fdd972,01,708200,27,0,0
1192dcd,10,0,0,0,0
6b97e13,11,58500,6,0,0
d8f760f,11,216500,12,0,0
b824ae0,11,109330,2,0,0
6a649d0,11,1000,1,0,0
28eca54,01,13700,2,0,0
2bd7c1a,01,303230,11,0,0
efef7b1,01,47800,2,0,0
f80ac47,10,618845,17,0,0
7b14498,10,3000,3,0,0
e6c0c83,01,20300,1,0,0
977370f,11,135000,6,0,0
20f8420,01,31000,1,0,0
7bc8850,01,40000,2,0,0
f67186d,01,1000,1,0,0
6af1242,01,140000,11,0,0
a929b84,10,1000,1,0,0
1caa0dc,01,0,0,0,0
584b006,11,139000,15,0,0
558d2ab,10,111000,10,0,0
a78fca2,01,0,0,0,0
c56af0c,10,83000,2,0,0
63f4da9,10,46700,4,0,0
7bdcea4,01,736300,32,0,0
3f72cac,11,279303,15,0,0
4d30049,10,2200,1,0,0
3452fb4,01,24000,2,0,0
8b8511d,01,0,0,0,0
e6df3b0,11,10000,10,0,0
465fac2,01,0,0,0,0
e2c9c89,10,81000,5,0,0
39a77f4,11,3500,4,0,0
c91a974,01,0,0,0,0
0430bdf,11,482000,25,0,0
f36a148,01,65200,4,0,0
39ab518,10,0,0,0,0
a3ab374,01,330100,10,0,0
719c7bf,01,377000,19,0,0
22a450e,10,11000,1,0,0
1d426bd,01,367000,17,0,0
9758c19,11,0,0,0,0
62fe71f,11,4000,4,0,0
bf69f8d,01,108910,5,0,0
4658438,10,1278830,12,0,0
9cf6c8e,11,38000,3,0,0
393de88,01,765800,41,0,0
c0396bb,11,1000,1,0,0
dbcfa8f,01,0,0,0,0
abe230e,01,28500,2,0,0
01bc942,01,2000,2,0,0
7efd954,01,0,0,0,0
9153251,01,630250,21,0,0
f8e86b2,01,66700,3,0,0
319eca7,10,51600,2,0,0
3d7831e,11,414000,19,0,0
d46602d,01,1000,1,0,0
f16e4fa,01,459850,14,0,0
086ff53,01,0,0,0,0
d3e92f7,11,23000,1,0,0
2b46847,11,49400,13,0,0
ab47062,01,143700,8,0,0
1cf709f,10,1000,1,0,0
7ef0b20,10,0,0,0,0
1b2fab3,01,91700,7,0,0
369e5ef,01,0,0,0,0
8191caf,11,29500,5,0,0
9eb0557,01,0,0,0,0
c564e3a,01,1000,1,0,0
2e482a8,01,44000,3,0,0
9bc9e19,01,4000,3,0,0
5a11775,01,30000,1,0,0
fc8c677,10,244480,8,0,0
6e3c634,11,0,0,0,0
8f95938,10,18600,2,0,0
bcf9bfc,01,1000,1,0,0
91790d6,10,1000,1,0,0
35bbb72,10,19800,3,0,0
b5792ff,01,0,0,0,0
ac998a5,01,2000,2,0,0
3a0223e,01,2000,2,0,0
c485c19,10,120700,7,0,0
f0b4add,10,0,0,0,0
f036e3a,01,21800,2,0,0
83819d7,10,4900,2,0,0
c62609e,11,88300,7,0,0
f3669be,01,0,0,0,0
a4fa897,11,542200,24,0,0
c64d5c6,01,1000,1,0,0
4b4d459,01,67000,6,0,0
3881417,01,139000,8,0,0
f8a7ce9,11,235720,12,0,0
3c632e4,10,28100,2,0,0
5d5b661,10,68300,4,0,0
0a25d06,10,151000,7,0,0
81259d6,10,36000,3,0,0
aa62986,10,26600,1,0,0
01259bd,11,176840,14,0,0
5fcf640,11,30000,1,0,0
3ef7d00,11,1000,1,0,0
d3a01e8,01,717000,23,0,0
deb68c0,01,272590,12,0,0
71c420c,01,85550,3,0,0
8d2e534,10,530800,14,0,0
434c008,01,53500,5,0,0
6744a91,01,137500,15,0,0
4aa2009,01,137200,6,0,0
eed9d56,11,93574,4,0,0
f2218bf,01,142500,8,0,0
50865d2,11,55100,10,0,0
7e05474,10,1000,1,0,0
10846e5,01,24100,3,0,0
7bcf1ae,01,126000,10,0,0
9d7f836,01,46900,4,0,0
f325efa,01,32300,9,0,0
fe3f100,01,128000,6,0,0
80a72f5,10,26000,1,0,0
b316b85,10,1000,1,0,0
d5765e9,01,0,0,0,0
07e35cf,10,19000,1,0,0
ebe9d4d,11,10300,2,0,0
a408bab,10,13900,3,0,0
2e66cf2,01,181300,8,0,0
7b95033,11,239200,4,0,0
ff0ff0c,01,5000,5,0,0
0113f50,11,63900,6,0,0
850dfa6,01,2000,2,0,0
147e3a8,11,0,0,0,0
bff8cf4,01,29000,2,0,0
b22ce60,01,95850,3,0,0
9e23007,01,38000,2,0,0
a6d79f4,11,197330,14,0,0
2eebe43,01,31000,1,0,0
477766a,01,82300,6,0,0
0442e0a,11,51300,2,0,0
3453a4e,11,453500,14,0,0
cf57839,01,241000,9,0,0
8a16a18,01,167000,7,0,0
b508a8a,01,131590,2,0,0
5981ac9,01,30000,3,0,0
6818005,10,5000,4,0,0
46bff28,10,0,0,0,0
fe1d3e1,10,117840,14,0,0
60c0cc8,01,60300,5,0,0
dde5f88,11,1000,1,0,0
92e2041,01,242000,6,0,0
cba93f0,01,2000,2,0,0
0eb7525,01,2000,2,0,0
14b6316,01,2000,2,0,0
699786d,10,50000,1,0,0
3e7bac1,11,106200,8,0,0
5d20ffc,01,328700,14,0,0
c43487b,10,59600,6,0,0
34bb898,10,65300,2,0,0
cf9f7df,01,354000,9,0,0
7ecce98,10,27000,1,0,0
b1951ba,10,10000,1,0,0
902f289,11,100000,12,0,0
f200719,11,331910,8,0,0
df0b4eb,01,1000,1,0,0
cd24e78,11,34000,4,0,0
d05dacf,10,1000,1,0,0
5a1be8c,11,7000,6,0,0
ec8c9e2,01,12700,1,0,0
d226928,10,18400,2,0,0
3921a02,10,183000,10,0,0
d54de99,10,8350,3,0,0
9132e34,10,0,0,0,0
a70a311,10,1000,1,0,0
d06b404,01,445000,20,0,0
c69098c,11,150000,6,0,0
39ccb98,10,0,0,0,0
f179645,10,248630,8,0,0
43ff93a,01,58000,4,0,0
136225a,01,366000,17,0,0
02a10e5,01,238800,12,0,0
3a2ba1e,11,137000,6,0,0
3d6f9ec,01,1444020,12,0,0
dc5ff06,01,101000,5,0,0
249ce57,01,30200,5,0,0
b594e28,10,71670,9,0,0
5893b5c,10,49000,4,0,0
eb0c58e,10,272712,4,0,0
2b3de39,01,8200,1,0,0
e57df4d,11,268000,10,0,0
ca6ebf5,11,51400,3,0,0
e382f3a,01,41200,2,0,0
1de65cf,01,787000,29,0,0
23abb46,01,182900,9,0,0
cd853b3,10,1000,1,0,0
2d5805f,11,9100,6,0,0
bb2a7c5,11,61500,2,0,0
ca4f2a0,01,205900,8,0,0
2da15a9,11,169430,7,0,0
7a8d324,10,0,0,0,0
2bf382f,01,101000,15,0,0
8371e3b,01,88540,5,0,0
863d734,01,338000,11,0,0
7eda010,01,1135000,30,0,0
7c44523,11,197400,6,0,0
a27a3fc,11,484000,17,0,0
69ccf97,10,93000,8,0,0
808e04d,01,496000,19,0,0
1723dcd,10,0,0,0,0
d3bf33a,11,380500,10,0,0
fe11e28,01,33500,4,0,0
320aa99,11,20000,1,0,0
7619757,01,20900,5,0,0
00c0a87,10,233000,8,0,0
6236936,11,38000,5,0,0
cd36f36,01,32000,2,0,0
2712822,10,885000,2,0,0
5626b8b,11,49000,41,0,0
ea11fbe,01,55000,4,0,0
9e51c9d,01,34000,2,0,0
8d0882a,01,0,0,0,0
3a296d1,11,109000,4,0,0
735fd7e,01,28000,3,0,0
5b325a8,10,33100,5,0,0
d04146f,01,315170,7,0,0
350b11e,11,806000,30,0,0
66eec62,01,58000,4,0,0
653c309,10,1000,1,0,0
0233b80,01,510600,26,0,0
5e49399,01,103000,5,0,0
c51a3fc,11,180000,7,0,0
240cc5d,01,287900,10,0,0
e86d79c,10,59800,1,0,0
1951482,01,844000,20,0,0
045d484,01,1000,1,0,0
932787d,11,57800,21,0,0
abd666b,01,9200,3,0,0
e3c33dc,01,353000,5,0,0
e7c0103,11,56200,1,0,0
bc0d0d7,11,46300,2,0,0
4a7f5f4,10,97770,6,0,0
68088bb,10,41500,3,0,0
04bd447,01,1000,1,0,0
de124a3,11,1600,2,0,0
fdf5e2b,10,1000,1,0,0
572b0bc,11,596200,17,0,0
29bbd30,11,517450,10,0,0
aad4619,01,78900,8,0,0
d31eddf,10,0,0,0,0
4e43cb5,11,7300,3,0,0
4f0b53f,01,0,0,0,0
5dbc5e9,01,746860,16,0,0
0452afd,01,191500,12,0,0
08d9b38,01,2000,1,0,0
56f2f46,01,2000,2,0,0
b4617dc,01,62300,2,0,0
14a3224,01,32000,1,0,0
0783a46,11,500452,28,0,0
db8f53d,01,18000,3,0,0
7c79706,01,8700,4,0,0
c917663,11,70000,2,0,0
61a8be0,10,21900,3,0,0
d447f81,01,549800,13,0,0
49d36a3,10,0,0,0,0
b454f5e,11,27600,3,0,0
13e2921,01,25370,2,0,0
15b46c8,10,1000,1,0,0
16a1be8,01,0,0,0,0
4fc4181,11,1094100,40,0,0
8e9bdea,01,0,0,0,0
00936ac,11,0,0,0,0
41ed409,01,1000,1,0,0
316bef6,11,60000,3,0,0
70661e3,11,25900,5,0,0
30ea730,10,0,0,0,0
05c7d83,10,78555,3,0,0
329d5c9,11,532230,21,0,0
03ca95d,01,439800,12,0,0
3dca9ca,11,568200,26,0,0
4984f28,01,0,0,0,0
3323384,10,1000,1,0,0
b8f7ddc,11,201130,10,0,0
dbab133,01,125500,3,0,0
3b7638a,01,77000,5,0,0
688c427,10,0,0,0,0
0e3b036,01,10000,9,0,0
11a6ae0,10,52700,3,0,0
a03fe61,10,1559410,2,0,0
8d9035c,01,1102530,28,0,0
67fd04b,10,37000,6,0,0
fe7281a,01,37000,2,0,0
50c4984,01,41400,3,0,0
f4df2a9,01,1000,1,0,0
ab33e2e,10,115010,6,0,0
b126cd5,11,2000,2,0,0
4903f92,01,50700,4,0,0
80f46e7,10,330370,13,0,0
7363ee2,01,733000,26,0,0
b22c2f7,11,193000,8,0,0
1b8beac,10,0,0,0,0
b157a88,11,89000,2,0,0
a52f579,10,125800,9,0,0
12b748b,01,1000,1,0,0
9b14a98,10,108000,6,0,0
78c49eb,11,129000,3,0,0
87e0fb2,01,677400,19,0,0
f37cf7b,10,50690,5,0,0
e45e1be,10,31000,1,0,0
64935ef,01,42000,2,0,0
9bab3b8,10,34000,2,0,0
fd74712,10,250700,11,0,0
ada01f8,01,683000,15,0,0
e0ea563,01,497000,9,0,0
5a71832,01,203000,17,0,0
102e69c,11,92900,8,0,0
b4e6d3f,10,1000,1,0,0
db630c0,11,1000,1,0,0
148326b,11,0,0,0,0
5cb16a1,10,15000,4,0,0
f23f680,01,12000,1,0,0
4bb15d7,10,111200,6,0,0
95ad80f,01,27000,2,0,0
ebce1a9,01,0,0,0,0
3bb38bd,01,2000,2,0,0
bbd2027,11,500670,22,0,0
ff31323,11,114200,6,0,0
c8a5800,10,0,0,0,0
7488b10,01,209000,8,0,0
7ac9e49,01,74000,5,0,0
06a86de,01,0,0,0,0
3402870,11,61100,40,0,0
ddcf562,01,351200,20,0,0
894466f,01,210000,10,0,0
3b08bc5,11,77800,8,0,0
3682e8f,01,34000,2,0,0
4e5575e,01,65000,3,0,0
fe36851,01,31000,1,0,0
0b8d809,01,2000,2,0,0
a66ae90,11,3000,3,0,0
ea8bfad,11,60000,6,0,0
369937d,10,1000,1,0,0
a5afd81,10,77200,5,0,0
ebf256b,01,0,0,0,0
ee1e879,11,255000,12,0,0
9791d47,01,74000,4,0,0
704783f,11,17600,3,0,0
cdc64ec,01,91300,5,0,0
fe62b85,01,452000,17,0,0
7fc9cfc,10,600000,18,0,0
ef88096,11,327500,14,0,0
aadebd0,11,5000,5,0,0
0151d3d,01,680800,23,0,0
a277408,01,72000,5,0,0
b80eb59,11,112800,4,0,0
3efa126,01,194600,13,0,0
4522919,10,78770,7,0,0
431e11e,11,18500,4,0,0
d14faef,01,150000,7,0,0
9643930,10,28200,2,0,0
7a43a73,01,145680,9,0,0
62a7137,10,4000,3,0,0
fda37d6,11,222400,26,0,0
21eca88,10,218000,11,0,0
a0cd31b,01,21000,1,0,0
18618fb,10,3000,1,0,0
b8cbb32,01,462000,13,0,0
d8765ad,01,0,0,0,0
198b8d5,01,37000,1,0,0
5396883,10,0,0,0,0
d438064,01,47500,6,0,0
ccabed0,10,0,0,0,0
01eb69a,01,259000,8,0,0
50466cf,10,1000,1,0,0
ecf2b80,10,91000,9,0,0
b4f4f07,11,875510,30,0,0
1b4c4b7,11,26000,23,0,0
fda94e5,11,34000,4,0,0
60996f9,01,34000,2,0,0
c1ad29d,10,109000,6,0,0
b5ad3f1,11,77000,5,0,0
5b25fe6,10,127000,7,0,0
86d9ee7,01,0,0,0,0
b2fcfd9,11,880400,39,0,0
42ee3af,01,1000,1,0,0
c20c60b,01,108800,7,0,0
582ec07,01,0,0,0,0
bfd61d7,11,4000,4,0,0
8e0fb58,11,5000,5,0,0
c552111,10,1000,1,0,0
069170b,11,1938000,38,0,0
8a5f187,10,206280,8,0,0
43b7d7b,10,245000,12,0,0
f493440,01,252800,22,0,0
a4031f8,01,0,0,0,0
b212944,11,47700,23,0,0
c92cc6a,10,83050,7,0,0
3e2bde9,01,70000,2,0,0
01440af,11,5500,3,0,0
ac7df68,11,72400,2,0,0
eaa2946,11,25900,3,0,0
cb06c03,11,1016340,28,0,0
63cc4e6,01,112200,5,0,0
138b4f9,11,339000,12,0,0
d51dcac,11,1000,1,0,0
e130d92,01,2000,2,0,0
91d34f5,11,4000,4,0,0
aaa4cd4,01,2000,2,0,0
3c817ed,01,1000,1,0,0
dc62f8e,11,27000,1,0,0
fe1201e,10,0,0,0,0
ab44458,01,1000,1,0,0
62c244c,01,196040,4,0,0
a03ea65,10,0,0,0,0
70c1dd9,01,333500,16,0,0
ad59099,11,23900,4,0,0
00c6f08,10,227050,4,0,0
a3f0964,11,5000,5,0,0
0d482dd,01,23400,1,0,0
d90db2b,10,1079500,28,0,0
340c13f,10,60200,4,0,0
d98c9dc,11,0,0,0,0
01d8210,10,41200,2,0,0
d7ee9e2,11,42000,1,0,0
c386f0b,01,199000,6,0,0
702b1b7,01,55000,5,0,0
15e06ce,10,0,0,0,0
203044a,01,0,0,0,0
c3a6afd,01,462600,7,0,0
c9290e4,11,61700,2,0,0
b17982f,11,227300,10,0,0
a5513fa,01,284900,7,0,0
4fe99b6,11,68500,5,0,0
09e5c27,11,1400600,35,0,0
6d5d4f8,10,111018,4,0,0
f8a1af0,11,308900,24,0,0
f84d1ad,01,24500,2,0,0
2a27eb4,10,10800,2,0,0
cae3165,11,118000,5,0,0
134df41,01,44000,3,0,0
f6aa5f3,10,38400,3,0,0
6462e15,01,1000,1,0,0
cd182cd,01,27000,4,0,0
01dcd88,01,0,0,0,0
83856d5,01,22300,3,0,0
cbfb08d,11,177480,11,0,0
c667f5a,01,1000,1,0,0
0310e95,10,92000,2,0,0
6062a13,01,14500,2,0,0
c05a054,01,24000,1,0,0
418b8f7,11,154000,11,0,0
edb2640,11,81000,2,0,0
146bfea,01,18030,3,0,0
a6daa88,01,146800,11,0,0
64d2610,01,37700,9,0,0
99e2f49,01,0,0,0,0
a6bcaa8,10,122000,8,0,0
1a2af4b,10,1000,1,0,0
c682045,11,93000,10,0,0
9de2493,11,122000,4,0,0
2fb61b8,01,101000,5,0,0
4a2dee5,10,102400,6,0,0
15af6cc,01,1000,1,0,0
a14da4d,11,1000,1,0,0
2738cfd,01,403000,11,0,0
77522f8,01,4000,3,0,0
2b3e4da,11,281100,29,0,0
e9c3791,01,384000,16,0,0
1205868,10,0,0,0,0
765e514,11,288000,15,0,0
5ae11b2,01,29100,2,0,0
888fc5c,10,66000,5,0,0
18ff10f,10,148000,13,0,0
bcbf223,01,127000,8,0,0
770c367,01,84900,14,0,0
5a6ccc2,01,56000,3,0,0
7d592aa,01,4000,4,0,0
a1836fa,01,0,0,0,0
0984e4f,11,0,0,0,0
3833764,11,1340828,24,687400,10
d99beee,10,253870,14,670980,16
53d8e99,11,305980,17,1286494,19
32c7821,01,41300,2,3289150,37
08e9176,11,219500,23,320000,4
a8745bd,01,0,0,100000,1
2697bf9,01,99000,2,49000,1
b1a1405,11,26400,3,465358,24
4ce58e6,01,1427417,42,19489338,110
9c1225c,10,119900,12,1521990,35
17e4b1b,01,1104003,23,397610,8
488d049,11,0,0,49000,5
8367b02,11,31000,4,25927,3
4e30c34,10,100340,5,570600,36
c9711c9,11,649640,11,16623677,47
a6f5d03,11,91800,24,2500000,9
5891e10,10,69400,3,663277,9
394ae8a,10,0,0,3500000,4
7918670,01,48900,4,1342800,14
880966f,10,2111,2,102000,3
19f8222,01,1000,1,220000,5
45b36b1,10,17000,1,20000,1
674e95f,10,314700,8,30000,1
0adc914,01,111000,6,50000,2
724079e,11,567140,22,1545220,9
536735b,11,55000,1,95000,6
9e7996a,10,163800,10,1891876,37
ca353a8,11,140450,6,40300,2
68b5586,10,88450,6,1276100,29
a370f19,10,2000,2,150000,2
fe254af,10,65900,3,71500,5
0329b88,11,457770,21,1045600,12
31a6e10,01,266800,10,460000,2
d9d2ae5,11,66700,13,4976670,37
c00e8aa,10,68100,7,812300,64
e8f2c0e,10,59705,7,1877500,32
54b8f1c,10,1017330,61,21000,1
9512a20,01,793784,21,1000,1
d020562,10,14900,4,715000,5
7929e8b,10,35800,7,31500,2
52f750c,11,391077,10,200000,2
a1fd767,11,144300,6,15000,1
fdc5635,01,110000,5,120000,1
c0b0efd,11,864649,30,10000,1
be7d71e,01,91820,6,12000,1
ba3aee3,10,39310,7,35860,5
dcb98a5,01,418000,30,29000,1
99ad81c,11,744050,21,1338010,14
b7ab901,11,312550,5,4149030,32
77384e3,10,109730,4,584110,23
d2c54ac,10,509574,16,717900,9
49e154d,10,42900,3,9000,1
628fb05,10,1500,1,8000,2
24b4b22,11,229270,10,813440,30
e4a6e1a,10,0,0,30000,1
0559a9f,10,79120,7,412203,23
bef7890,10,227100,11,340000,1
7574e63,01,76000,5,60000,2
72f8bd5,11,1110560,33,63150,2
c7eb751,10,16400,2,320000,5
64b355e,01,18000,1,93000,2
65f0b4a,10,17000,1,60000,1
5d5d975,10,107500,7,10000,1
a13ec08,11,4000,1,2729000,13
c00e838,01,38000,4,200000,3
7a47bc8,11,17900,6,70010,1
bb8c1a0,11,2000,2,10000,1
0b9daf5,10,54500,4,13538,1
a2c4be8,01,272000,5,120500,14
40c970d,01,306300,11,14500,1
004241a,10,852550,17,5136670,39
d3f9e65,01,503200,25,4137000,9
2199ee9,10,1000,1,109000,3
b0c0664,11,10270,7,2251940,27
61f6d87,11,217810,14,70000,1
6c97959,10,64600,6,399510,4
0cf8316,11,11200,3,450000,3
0518387,11,110200,7,1090000,10
b462c80,10,52700,5,100000,1
1651460,10,522940,9,6067342,75
936d988,01,348190,16,269000,7
e011940,10,152270,13,370000,4
c3ec419,11,3024985,68,124917,5
d27e3a1,01,315200,8,362060,5
e445dd5,01,2562810,45,462000,8
25f05e6,10,680432,27,161180,8
eec4455,01,345000,7,855000,4
b0e475e,11,57000,2,246000,7
333ff3a,01,60000,3,273,2
fc275e5,11,197190,15,688800,22
c78567d,01,209379,2,50000,1
e684698,10,44100,7,326000,6
ebbee45,11,4000,4,60000,1
c81573d,11,283910,20,6486137,94
f2a12dc,10,729264,12,326000,3
2306b4c,11,24000,4,204100,28
813bad3,10,0,0,44000,1
1b03e3a,11,389900,22,1370810,34
de4a9a3,10,66800,4,161000,5
18ed605,11,23100,6,10200,1
e942682,10,353000,17,7745056,48
42f3d5e,11,407350,24,325200,9
dd76066,10,375700,14,1020010,4
68f9c54,10,0,0,529000,5
9379401,01,407100,20,50000,1
e24377a,10,95900,6,648409,15
1d30ec0,01,371700,7,1437376,52
c310e8d,10,786850,26,204925,3
a6ff726,01,0,0,206873,6
fbc439e,10,53001,5,169000,4
f01e927,11,185100,9,1163971,21
08e491c,01,16000,1,205000,1
349703c,11,87620,15,87000,3
6944c8b,11,65100,7,50000,1
e154d8e,10,0,0,220000,4
4db45f3,10,187270,13,5645294,106
cda315f,11,154500,4,162044,11
cf4b9cb,01,31000,1,12000,1
838518b,01,4000,4,1,1
c1f6a33,11,196000,9,2078000,13
2b3380a,10,83820,3,156500,4
21f894e,10,0,0,86500,2
48b6c02,11,7000,6,1181576,16
07d1b60,10,267840,2,48000,2
6e6bfa4,11,623023,16,110000,1
f7c1aaf,01,4060,1,732000,8
6b50e08,10,58900,3,111500,5
749339c,10,144000,9,50000,1
bff373a,10,1000,1,366455,16
c8f3b8b,01,272500,6,507946,17
0a7925c,11,407040,36,421150,13
db68473,01,881000,71,500000,1
93f9af9,10,186100,8,4790000,13
3db4ddb,11,44500,4,31300,2
c904b88,11,114100,17,245729,10
ec01c0c,11,21751960,91,9514293,39
